ln_output1802_all,hugue_1700_pc,poploss_keyser,ln_workers1802_all,ln_looms1802_all,mi_ln_input1802_all,no_looms,ln_popcity1802,vieh1816_schaf_ganz_veredelt_pc,pop1816_prot_pc,no_hugue_possible,imputed_dummy,textil_1680_dummy
8.935903549,0,NA,4.553876877,3.113515377,7.901007175,0,NA,NA,NA,NA,0,0
7.649692535,0,NA,2.079441547,2.140066147,6.956545353,0,NA,NA,NA,NA,0,0
9.855347633,0,NA,3.465735912,1.871802211,NA,0,NA,NA,NA,NA,0,0
6.309918404,0,NA,1.945910096,0.91629076,5.857933044,0,NA,NA,NA,NA,0,0
6.913737297,0,NA,2.708050251,-0.693147182,NA,1,NA,NA,NA,NA,0,0
8.221479416,0,NA,2.302585125,1.252762914,7.637234211,0,NA,NA,NA,NA,0,0
8.987196922,0,NA,2.77258873,2.140066147,8.699514389,0,NA,NA,NA,NA,0,0
8.864181519,0,NA,2.302585125,2.351375341,8.42288208,0,NA,NA,NA,NA,0,0
7.919356346,0,NA,2.995732307,3.020424843,6.779922009,0,NA,NA,NA,NA,0,0
8.299534798,0,NA,3.178053856,-0.693147182,NA,1,NA,NA,NA,NA,0,0
8.492900848,0,NA,2.302585125,-0.693147182,NA,1,NA,NA,NA,NA,0,0
7.696212769,0,NA,1.386294365,-0.693147182,7.37775898,1,NA,NA,NA,NA,0,0
7.432483673,0,NA,3.737669706,3.749504089,5.886104107,0,NA,NA,NA,NA,0,0
9.275940895,0,NA,5.707110405,4.620059013,NA,0,NA,NA,NA,NA,0,0
